window_start,window_end,anomaly_score,is_anomaly,mean,std,var,rms,min,max,ptp,median,mad,skew,kurtosis,zero_crossing_rate,crest_factor,dominant_freq,main_peak_power,spectral_centroid,spectral_bandwidth,spectral_rolloff_85,spectral_entropy,peak_ratio,band_energy_0_5.55556e-05hz,band_energy_5.55556e-05_0.000166667hz,band_energy_0.000166667_0.000555556hz,thd,autocorr_lag1,trend_slope
6336,6432,-0.17150149366719303,False,19.053993055555555,12.645604683280242,159.9113178057992,22.832000049779875,5.436666666666667,44.086666666666666,38.65,17.421666666666667,10.99,0.3381691267137658,-1.4549414796239857,0.042105263157894736,1.9309156696979677,1.1574074074074073e-05,8093009.771668301,2.160440590528448e-05,4.619128019271199e-05,2.3148148148148147e-05,0.28046153833888526,0.6664619000380514,0.9697450783094398,0.009485111090238847,0.02058031512968414,0.0,0.9587214897069494,0.00035785175639557076
6384,6480,-0.15689823045591417,False,19.478784722222223,12.47711669271767,155.67844096369396,23.09718261588774,5.989999999999999,44.086666666666666,38.096666666666664,18.30833333333333,11.473333333333331,0.3138348381067479,-1.4772506190712718,0.042105263157894736,1.9087465081710482,1.1574074074074073e-05,8028451.380072514,2.565237064369839e-05,5.983589259682666e-05,2.3148148148148147e-05,0.3127408460638439,0.661956949856694,0.9550048860353183,0.01732008638622516,0.027488991971599246,0.0,0.9537922990729569,-0.00030631013745704446
6432,6528,-0.16667316235435164,False,19.840833333333332,12.770915787776518,163.09629005847952,23.559627283373597,5.989999999999999,45.22,39.23,17.235,10.605,0.3004039742760597,-1.5145039911561224,0.021052631578947368,1.9193852031738445,1.1574074074074073e-05,8745747.184413962,1.956097832902006e-05,3.71892142395638e-05,2.3148148148148147e-05,0.2738650803780833,0.649674813069689,0.9796202258093818,0.008614999821226607,0.011573649304566206,0.0,0.9697092058569242,0.0003412168163823075
6480,6576,-0.1742958678542354,False,19.81833333333333,12.4703674120618,155.51006339181288,23.380686538450046,6.046666666666667,45.22,39.17333333333333,17.026666666666664,9.73333333333333,0.36572327927848924,-1.4402687649072412,0.042105263157894736,1.9340749436776716,1.1574074074074073e-05,7799689.28327474,2.1951236554236506e-05,4.798820139864873e-05,2.3148148148148147e-05,0.26766227635458534,0.7123385965931058,0.9587450687321921,0.019528955391418534,0.021454721558876056,0.0,0.9645879258950979,-0.000319023632965575
6528,6624,-0.15390012270978903,False,20.576284722222223,13.09204840471995,171.4017314315302,24.351587005759484,6.046666666666667,45.593333333333334,39.54666666666667,18.45,11.07,0.30669564001337035,-1.5807750174925677,0.06315789473684211,1.8722941269720128,1.1574074074074073e-05,8354947.512061393,2.1160354529821818e-05,4.581265947961954e-05,2.3148148148148147e-05,0.28186234109814007,0.6741363319415733,0.9665894505925529,0.012819050819748374,0.020476067619728457,0.0,0.9692574703263738,0.0003995310835795101
6576,6672,-0.14128319280256985,False,20.731979166666665,13.395393854213578,179.43657650950288,24.645129451299223,5.913333333333334,45.593333333333334,39.68,19.67,12.651666666666669,0.22912312234744728,-1.6576203511104641,0.042105263157894736,1.8499936639987067,1.1574074074074073e-05,10127581.512000397,2.030169777499903e-05,3.586713810868378e-05,2.3148148148148147e-05,0.30577367992685867,0.6331700544418126,0.9595702344456007,0.032055158623088546,0.008044344368163038,0.0,0.9701809686180938,-0.0003276700377805905
6624,6720,-0.16142785053441427,False,17.72017361111111,10.848123812989025,117.68179026193955,20.747541808319436,5.913333333333334,38.79666666666667,32.88333333333333,15.711666666666668,8.841666666666669,0.3481601962199897,-1.4488616931571567,0.021052631578947368,1.8699404018604242,1.1574074074074073e-05,6006928.872745739,2.895308566059416e-05,6.134522266269097e-05,2.3148148148148147e-05,0.3509393751603418,0.6078761421063219,0.9279910834001427,0.03799342338580645,0.03379246592364321,0.0,0.9469978476379238,0.0002411359548642511
6672,6768,-0.15117767705286483,False,16.278263888888887,11.10236894777131,123.26259625243664,19.67131124534181,5.010000000000001,38.79666666666667,33.78666666666667,11.128333333333334,5.636666666666667,0.4979422174362925,-1.2962810503212752,0.06315789473684211,1.9722460888748226,1.1574074074074073e-05,6022882.287310214,2.406168989792681e-05,5.616155663316126e-05,2.3148148148148147e-05,0.2477424548961706,0.7291137055729575,0.956764967413688,0.015176683273959775,0.027998209552464775,0.0,0.9547510680802817,-0.0002900423022045373
6720,6816,-0.009276060705479816,False,6.616527777777779,2.955012785979469,8.732100565302144,7.240136809378572,2.92,21.47,18.549999999999997,5.865,0.3616666666666668,3.0941983741473966,10.309972924794756,0.16842105263157894,2.965413577846442,0.0,31351.92585916661,8.30492759746456e-05,0.00015621508671364472,0.0003472222222222222,0.47702677744026784,0.47098256132288135,0.7715264981826174,0.02258638064776195,0.20508982073151805,0.0,0.7336700169972945,-6.114321456562355e-05
6768,6864,-0.02714426967106276,False,6.0327777777777785,0.9018028293811913,0.8132483430799219,6.099113437395817,2.92,8.92,6.0,6.153333333333332,0.47166666666666757,-1.0458144855268106,4.040491448409718,0.3684210526315789,1.4625076400951766,2.3148148148148147e-05,11140.23395085798,0.00016614440179209811,0.00015331236343316696,0.0003819444444444444,0.8831878965022878,0.0836944849145798,0.2879406705062357,0.32545774892896295,0.3862264166930524,0.0,0.43813752547560564,1.1788398545045385e-05
6816,6912,-0.07869892788742949,False,6.282413194444445,0.5184823709574556,0.2688239689936647,6.303549735271888,5.176666666666667,8.066666666666666,2.8899999999999997,6.216666666666666,0.3366666666666669,0.606543443591592,0.9132620956265214,0.43157894736842106,1.2797022321451472,6.944444444444444e-05,4215.578216645817,0.0002153862285164619,0.00016251825621497432,0.00041666666666666664,0.8304788825456181,0.1346266960927485,0.05649776505811755,0.46712682921181886,0.47534699725176977,0.0,0.1800952952271802,-4.972958240389017e-06
6864,6960,-0.09644949430548133,False,6.176579861111111,0.5296087251379104,0.2804854017422027,6.199008183531519,5.163333333333333,8.066666666666666,2.9033333333333333,6.135,0.36166666666666636,0.6049212972025645,0.7356256509437724,0.43157894736842106,1.3012834356462903,6.944444444444444e-05,877.5447880853228,0.00025761378560964983,0.00016387902231639542,0.0004629629629629629,0.9198258616363417,0.06259393720552904,0.12084925866971598,0.28913628527136603,0.5793425185903553,0.0,0.20692414818015264,1.9737972508591832e-06
6912,7008,-0.15271934066272658,False,17.361319444444444,13.284442921621395,176.47642373781676,21.818651207378956,5.163333333333333,38.71,33.54666666666667,6.948333333333332,1.314999999999999,0.4646577014234056,-1.6587194928510198,0.010526315789473684,1.7741701644190868,1.1574074074074073e-05,7755963.989702828,2.1849897759214043e-05,4.0623448227061336e-05,2.3148148148148147e-05,0.28615713211608634,0.6537946010218959,0.9637414426632279,0.019385155439881598,0.01685662344646225,0.0,0.9789785844613819,0.0004559394405257128
6960,7056,-0.16107880114545758,False,18.800104166666667,12.731908338130445,162.10148993055554,22.668410826992183,5.3500000000000005,38.71,33.36,13.708333333333332,7.933333333333332,0.2887934547251594,-1.6885965994202428,0.042105263157894736,1.7076627159899869,1.1574074074074073e-05,8672276.770339027,1.884444573831727e-05,3.769659284679672e-05,2.3148148148148147e-05,0.2648104526434927,0.674679598951107,0.9786653573713081,0.009429457159589084,0.011856695346554542,0.0,0.9713709208963698,-0.00030770430156146363
7008,7104,-0.17639272639845077,False,18.238229166666667,12.335055175712247,152.1535861878655,21.981848332982814,5.3500000000000005,42.373333333333335,37.02333333333333,11.723333333333333,6.158333333333332,0.32743459046577544,-1.6357599881612879,0.042105263157894736,1.927651064253412,1.1574074074074073e-05,7282794.092108687,2.2747553672120763e-05,4.73279852354512e-05,2.3148148148148147e-05,0.3220918424962124,0.624097201215697,0.9622810025041525,0.01446965200429436,0.022912901731789503,0.0,0.9579349071312798,0.0003528340718635075
7056,7152,-0.17005891771619436,False,18.315694444444443,12.308553560054923,151.50049074074073,22.03150071173344,4.8133333333333335,42.373333333333335,37.56,13.171666666666667,7.388333333333334,0.30582011653386076,-1.6323895650483442,0.06315789473684211,1.9233067183101336,1.1574074074074073e-05,8264180.187177641,2.3084294236128834e-05,5.129533434392025e-05,2.3148148148148147e-05,0.29800171648824997,0.6468388789785147,0.963232594338553,0.013705925827366542,0.02296502375637851,0.0,0.9577010151720645,-0.0002804040312694674
7104,7200,-0.17722442594322074,False,18.58597222222222,11.976470908372937,143.4358554191033,22.076686693667835,4.8133333333333335,40.693333333333335,35.88,16.623333333333335,10.561666666666667,0.2607670086948039,-1.554378955045936,0.042105263157894736,1.843271768901961,1.1574074074074073e-05,7629720.639987026,2.219097841668513e-05,4.5186862174616996e-05,2.3148148148148147e-05,0.28931423668401834,0.6555584787719327,0.964082562920217,0.015644462016257583,0.02017779929721876,0.0,0.9624204421361836,0.00033592939249613146
7152,7248,-0.1604539113636233,False,20.76629319105691,10.332560398597835,106.76180439067225,23.17085745410686,5.16,40.693333333333335,35.53333333333333,19.510731707317074,9.604268292682928,0.17320946879567148,-1.2933564159239803,0.031578947368421054,1.7562290654944666,1.1574074074074073e-05,6045073.084910168,2.5988011960270044e-05,5.9386126889972674e-05,2.3148148148148147e-05,0.28946304933359573,0.6509857226002799,0.9570477843127381,0.021278501262588134,0.021547495762140406,0.0,0.9525451247098818,-0.00019336969188329936
7200,7296,-0.08331755870472912,False,22.84430555555556,10.903686595617907,118.89038137545764,25.288618709181865,5.16,41.61000000000001,36.45,22.963252032520323,10.103902439024392,0.03559008297231279,-1.313814762762432,0.021052631578947368,1.6454042222911323,1.1574074074074073e-05,4732513.190227943,1.709917835685339e-05,3.68908033225603e-05,1.1574074074074073e-05,0.15466268722710336,0.8625059531145286,0.9840476325853423,0.005109065366693306,0.010721816267752702,0.0,0.9664990320205874,0.00036191580756013745
7248,7344,-0.11619374777906549,False,21.222665142276423,12.827489930327227,164.54449791264642,24.763521729900436,5.55,41.61000000000001,36.06000000000001,23.77219512195122,13.320000000000004,0.024115333188905578,-1.6484205399029204,0.010526315789473684,1.6802941218880352,1.1574074074074073e-05,8602496.833501946,2.3465119136788972e-05,4.413948290589483e-05,2.3148148148148147e-05,0.33119107622824856,0.6257633486879968,0.9458452536525551,0.03796233255963065,0.016101962593130764,0.0,0.9750901500740518,-0.00039348364634170794
7296,7392,-0.16280811640973553,False,17.720381944444444,11.030677995733775,121.6758570455653,20.842752612319067,5.55,39.25333333333333,33.70333333333333,15.833333333333332,9.155,0.46255703081990096,-1.2785730447600128,0.06315789473684211,1.8833085084035803,1.1574074074074073e-05,6595698.346496799,2.3500563432009387e-05,4.872781878485338e-05,2.3148148148148147e-05,0.27892679460013947,0.6408091850104293,0.9670174853483756,0.0056615484888745135,0.02730142467982687,0.0,0.9553857737873933,0.00021567068085448455
7344,7440,-0.15597185659347174,False,16.39534722222222,10.916572416672736,119.17155332846002,19.66564500641966,5.286666666666666,39.25333333333333,33.96666666666666,12.719999999999999,6.596666666666665,0.6384039466945954,-1.042812285989644,0.042105263157894736,1.9960358951113715,1.1574074074074073e-05,5480833.090361123,2.3241228409420592e-05,5.0654666829541834e-05,2.3148148148148147e-05,0.24466705638905076,0.7522650307002451,0.9563573281735334,0.01916897046483019,0.024348477045457593,0.0,0.9613409496516462,-0.00030879715037881056
7392,7488,-0.11036600917175776,False,8.591979166666667,3.2873397260421995,10.806602474415204,9.193265997406693,5.053333333333334,20.06,15.006666666666664,6.656666666666666,1.0366666666666657,0.9114001603179607,0.0238481304388789,0.021052631578947368,2.1820319357295324,1.1574074074074073e-05,304280.51513648726,2.754994916603689e-05,6.850587486290376e-05,3.472222222222222e-05,0.4191762114259538,0.49614847609131935,0.9120190357865618,0.0513337851423069,0.036647045898788415,0.0,0.852483808623345,3.3629825566206536e-05
7440,7536,-0.0911366684783596,False,7.682673611111112,2.8468691172429232,8.1046637707115,8.188022594291592,4.983333333333333,13.133333333333333,8.149999999999999,6.07,0.54,0.9369494010816416,-0.9624725012998248,0.042105263157894736,1.6039688681963136,1.1574074074074073e-05,397913.5870816464,3.589268949098847e-05,6.52537310406175e-05,4.6296296296296294e-05,0.46087673714836264,0.4241963282861241,0.8521934481514549,0.10651121405198063,0.04126674065423727,0.0,0.9253973656895377,-3.6699297642732166e-05
7488,7584,-0.08692888643620372,False,7.979340277777777,3.1418368977954487,9.871139092348928,8.569608275491381,4.983333333333333,15.15,10.166666666666668,6.113333333333333,0.6316666666666668,0.8597608329837217,-1.056642996690047,0.031578947368421054,1.7678754399225478,1.1574074074074073e-05,261591.8050858826,4.1006266528846357e-05,7.853263263021762e-05,5.7870370370370366e-05,0.49678892963785354,0.5052103929438284,0.8199240901461159,0.12077763183323664,0.05907351459506801,0.0,0.9301951318020943,9.965999979903947e-05
7536,7632,-0.09358441577091092,False,8.329062500000001,2.9692644531169434,8.81653139254386,8.837305848095209,5.07,15.15,10.08,6.828333333333333,1.1266666666666665,0.7533545710357566,-1.0855841377251871,0.06315789473684211,1.7143233764240167,1.1574074074074073e-05,416456.11685117113,4.647735015620958e-05,8.376486577145014e-05,5.7870370370370366e-05,0.5103686283917673,0.4216115392182302,0.828897789909885,0.09715203959559338,0.07392654191011586,0.0,0.8965419371133811,-3.322368421052619e-05
7584,7680,-0.15369053853520231,False,18.161051336146272,13.420627339650474,180.1132381897738,22.540205062497485,5.07,41.13333333333333,36.06333333333333,8.233333333333334,2.7416666666666676,0.4185761880309723,-1.6847533632801135,0.010526315789473684,1.8248872722888123,1.1574074074074073e-05,7811765.813451486,2.1931929155248148e-05,4.857389473601211e-05,2.3148148148148147e-05,0.27036006140070173,0.6728279601659897,0.9713650069917877,0.011239237292369595,0.017297009681371756,0.0,0.9715817742672835,0.0004709069427814319
7632,7728,0.09092558567905928,True,33.65037139592124,7.815580108198542,61.083292427668745,34.53685717049224,5.993333333333333,41.13333333333333,35.14,36.12478902953587,1.9785021097046354,-2.2592799534212067,4.570957692744138,0.1368421052631579,1.1909981597421038,0.0,222379.1859806418,6.786989256627341e-05,0.00012339743942714427,0.0001388888888888889,0.6103022389058697,0.3430688980168943,0.7317118459871029,0.16101483326061652,0.1044184974209592,0.0,0.8864179160785258,0.0002201039338290193
7680,7776,0.019535103172262702,True,37.84908755274262,3.045135514437738,9.272850301289987,37.97011570545747,27.77333333333333,45.28,17.50666666666667,38.06149789029536,1.985126582278479,-0.7353467715984979,1.2966974591678682,0.042105263157894736,1.1925167769107083,1.1574074074074073e-05,252851.3318755997,3.3582536650129314e-05,8.953427779591371e-05,2.3148148148148147e-05,0.3989820361671342,0.5050395687493775,0.9187762760102262,0.017418936374470458,0.06179588980384666,0.0,0.7363614469696935,-7.471585062675164e-06
7728,7824,-0.06385886828796483,False,23.595531381856535,15.349650133313004,235.6117592151159,28.105276573070793,5.34,45.28,39.94,26.97833333333333,14.472405063291134,-0.03872961389037086,-1.8313091706997895,0.010526315789473684,1.6110853733203838,1.1574074074074073e-05,9596510.70006549,2.1987682848925114e-05,4.77194372420576e-05,2.3148148148148147e-05,0.24014867671787749,0.7374892373883487,0.9656886715744458,0.018549307553599056,0.014878156336095537,0.0,0.9767591053624787,-0.0005721549961346875
7776,7872,-0.14783601185466644,False,20.14986111111111,14.107748631248542,199.02857144249512,24.55549347811409,5.34,46.00666666666667,40.66666666666667,15.026666666666667,8.795,0.3704869857152402,-1.5680845256683036,0.021052631578947368,1.8735793971181962,1.1574074074074073e-05,10162081.824090388,1.8352516702077724e-05,3.4505137016988815e-05,2.3148148148148147e-05,0.2605472853958973,0.6623763419724605,0.987203839603657,0.0032521745748255145,0.009116519504431393,0.0,0.9758640547431692,0.0004198075299933682
7824,7920,-0.1710343553272357,False,20.189652777777777,14.303553850133355,204.59165274366472,24.699849574065862,5.233333333333333,46.00666666666667,40.77333333333333,13.453333333333333,7.725,0.3393069747268435,-1.6245143255255647,0.021052631578947368,1.862629427305116,1.1574074074074073e-05,11161319.039263284,2.0754432408502045e-05,4.14328251909088e-05,2.3148148148148147e-05,0.28355929389897805,0.6638487454734486,0.9677175810922832,0.01877210582305683,0.013473165784067754,0.0,0.9732257816643203,-0.0003506754285484612
7872,7968,-0.14350550729750827,False,20.46557291666667,14.462271403275338,209.15729414199564,25.016359589984642,5.233333333333333,42.803333333333335,37.57,15.02,9.291666666666666,0.2808098858746721,-1.726229996032043,0.021052631578947368,1.7110136740466444,1.1574074074074073e-05,9701202.419375088,1.7711992605074307e-05,2.9729168147461686e-05,2.3148148148148147e-05,0.27809735897685967,0.6710657374662907,0.973616891020594,0.019506776078267,0.006870739446267358,0.0,0.9760324389196294,0.0004416105609814916
7920,8016,-0.14429670423176283,False,22.08883680555556,13.403976352328776,179.66658205378903,25.801390787704857,6.146666666666666,42.803333333333335,36.656666666666666,17.78,9.401666666666667,0.2302734559971891,-1.7392100366503103,0.021052631578947368,1.6589544992174903,1.1574074074074073e-05,10219018.655703962,1.869542383489701e-05,3.1084417452425305e-05,2.3148148148148147e-05,0.2994455027030067,0.6132977663222454,0.9766454165277815,0.015003741244906775,0.008262875371110999,0.0,0.9725602858547537,-0.0002945882191877167
7968,8064,-0.1716080312143971,False,19.980208333333334,11.35519038713443,128.94034872807018,22.95225359608265,7.926666666666667,41.593333333333334,33.666666666666664,17.983333333333334,8.966666666666665,0.4140817826767811,-1.4230890695895373,0.021052631578947368,1.8121677315568883,1.1574074074074073e-05,6763257.829667301,2.3416509847510352e-05,4.677822820905369e-05,2.3148148148148147e-05,0.3073314612352119,0.6169930267320893,0.9624442530248933,0.016106070534631332,0.021169899710491838,0.0,0.9685552137583867,0.000244728853921746
8016,8112,-0.16109337620178066,False,17.852083333333336,12.201671616377737,148.8807902339181,21.58765452774477,5.166666666666667,41.593333333333334,36.42666666666667,13.925,8.196666666666667,0.517313949418939,-1.2666468279570369,0.042105263157894736,1.9267184992179232,1.1574074074074073e-05,6916089.474032962,2.0372259997048312e-05,4.2949887297324744e-05,2.3148148148148147e-05,0.2351972031714283,0.7621150419171964,0.9622695659813966,0.024194436176288726,0.013535288099265687,0.0,0.9715069716436495,-0.0003386374871887619
8064,8160,-0.0651030237267422,False,7.002222222222223,3.1190195515518915,9.728282962962961,7.658855184130424,4.666666666666667,19.64,14.973333333333333,6.085,0.4583333333333339,2.8804995051154503,7.344243449808339,0.09473684210526316,2.5643519204662093,0.0,54878.89731545954,5.6949616005079946e-05,0.00012295335799084611,0.0001388888888888889,0.42615394749048935,0.47110845938667945,0.8180768195889246,0.04249035597785073,0.13942884513092407,0.0,0.8802640824979624,-6.881815076063568e-05
8112,8208,-0.09972147220798738,False,5.836840277777778,0.4811257193769669,0.23148195784600392,5.856430236563972,4.646666666666667,7.260000000000001,2.6133333333333333,5.838333333333333,0.32333333333333325,-0.04939247683906525,0.15232081936237396,0.45263157894736844,1.2396630211134005,6.944444444444444e-05,2247.03303971261,0.0002550170245703333,0.00015355407962820242,0.0004282407407407407,0.8717442733787836,0.1310116113393417,0.014551541143696126,0.34526025601721916,0.6270331316790753,0.0,0.029191580661447617,-1.1514288298064245e-06
8160,8256,-0.046883385151289314,False,5.934027777777778,0.7931108219085526,0.62902477582846,5.986247414019225,4.646666666666667,8.743333333333334,4.096666666666667,5.775,0.40000000000000036,1.8020267623779076,4.041755083763541,0.3684210526315789,1.4605699912863297,5.7870370370370366e-05,2660.459355022392,0.0001885190331825884,0.00015878572162434138,0.0003935185185185185,0.846444617379254,0.09397223096198049,0.17526424226737583,0.4462128232343277,0.37440195242748936,0.0,0.43203383335598466,6.398384276843361e-06
8208,8304,-0.07104631214737622,False,6.110034722222221,0.8383363495870774,0.7028078350389864,6.166685594940921,4.86,8.743333333333334,3.8833333333333337,5.906666666666666,0.3966666666666674,1.4130190461224432,1.8906836264337565,0.4105263157894737,1.4178334858687862,5.7870370370370366e-05,4160.9920190038365,0.00022454268796777698,0.0001654917533695047,0.0004050925925925926,0.9008631965477031,0.05869078047473922,0.15462406761628428,0.33822374082597395,0.506922282032135,0.0,0.2898783898478346,2.668982737485242e-06
8256,8352,-0.06216319430888717,False,20.8825,17.303962457343296,299.4271167251462,27.062647514780572,5.39,51.64333333333334,46.25333333333334,7.461666666666667,1.995000000000001,0.48791417916066054,-1.568835840626538,0.010526315789473684,1.9082882894264444,1.1574074074074073e-05,12815368.616742745,1.8065837545505864e-05,3.109144591377196e-05,2.3148148148148147e-05,0.24171947376116742,0.696853662703994,0.9798301698461555,0.010131270659332907,0.009950408955408148,0.0,0.9795293073580484,0.0006048655071240529
8304,8400,-0.08846956732490113,False,23.121423611111112,16.599444672912227,275.5415634490741,28.412524854969494,5.45,51.64333333333334,46.193333333333335,17.51833333333333,11.655,0.2669912242706732,-1.6336335651514402,0.021052631578947368,1.8176256280264669,1.1574074074074073e-05,15435746.96713266,1.857910838087316e-05,2.842182627147497e-05,2.3148148148148147e-05,0.29332641466087406,0.6412517437561063,0.9692886820016616,0.023379902625304053,0.007256400807322755,0.0,0.9760281220605176,-0.00039702791845019154
8352,8448,-0.13607207858263382,False,20.928680555555555,14.198615239943958,201.6006747319688,25.24896705807982,5.45,43.666666666666664,38.21666666666666,18.781666666666666,12.501666666666667,0.19200767914170386,-1.7536057034475274,0.021052631578947368,1.7294436863979092,1.1574074074074073e-05,9702471.714096423,1.8753327795712437e-05,3.676492682787442e-05,2.3148148148148147e-05,0.287433447712677,0.6640980481680612,0.9700918356114089,0.019289373041587912,0.010585482867091604,0.0,0.9635803368187068,0.000382451920178453
8400,8496,-0.16504137719163858,False,20.765451388888888,13.793108484509514,190.24984166544834,24.889195323789416,5.646666666666666,43.666666666666664,38.019999999999996,17.288333333333334,10.703333333333335,0.2690601961253015,-1.686117907931407,0.021052631578947368,1.7544426848114187,1.1574074074074073e-05,10593941.875931662,2.1296561270603806e-05,4.500760652411523e-05,2.3148148148148147e-05,0.30441908104854365,0.6307883825407395,0.9667705042938318,0.018694502603408197,0.014525533798142294,0.0,0.9701289250842409,-0.00032722139325978166
8448,8544,-0.1053653709367886,False,21.682604166666664,14.84309399504565,220.31743934576025,26.23276175829744,5.646666666666666,49.576666666666675,43.93000000000001,19.093333333333334,12.370000000000001,0.359753386797162,-1.4630108295448592,0.021052631578947368,1.8898759926024051,1.1574074074074073e-05,11933627.984311366,1.7433701477068117e-05,2.5683082162852532e-05,2.3148148148148147e-05,0.2567811544260627,0.6629348102767638,0.9839460658382948,0.010651267447239618,0.005388399029946472,0.0,0.975606872190513,0.0004096039820341231
8496,8592,-0.13555603177202968,False,21.468888888888888,14.77956467849341,218.43553208577,26.0206331991236,5.666666666666667,49.576666666666675,43.91000000000001,18.548333333333332,11.685,0.39246658161621983,-1.4248338520932569,0.042105263157894736,1.905282868686476,1.1574074074074073e-05,11233697.261579003,2.0320084636600176e-05,4.520026275608372e-05,2.3148148148148147e-05,0.2436228506524463,0.724129541578097,0.971646003791177,0.011826758301331456,0.016206653363517273,0.0,0.974001253467047,-0.0003795913968770719
8544,8640,-0.17286913046815772,False,18.933854166666666,11.496248310773094,132.16372522295322,22.11962597686682,5.666666666666667,40.59,34.92333333333334,15.203333333333333,8.558333333333334,0.22912358503487082,-1.631078221655617,0.021052631578947368,1.8350219864679476,1.1574074074074073e-05,6524595.508899526,2.270958432680404e-05,5.143010216161552e-05,2.3148148148148147e-05,0.28732199212670373,0.6658690417514079,0.96626070871821,0.004939307708910287,0.02877222245184605,0.0,0.9491624969376747,0.00033617112296778604
8592,8688,-0.15152386265501927,False,19.596631944444443,11.698828866210794,136.86259684088694,22.791773260465746,5.4366666666666665,40.59,35.153333333333336,18.488333333333333,11.588333333333335,0.10985876280270594,-1.7021850091862358,0.021052631578947368,1.780905747707003,1.1574074074074073e-05,7179459.213725181,2.435148385815853e-05,5.127392778295938e-05,2.3148148148148147e-05,0.35236630906726185,0.596958250034495,0.9526718151286321,0.024584649803782846,0.022436286896032952,0.0,0.9581105373420782,-0.00028932670665782407
8640,8736,-0.17662359663316607,False,19.618993055555553,12.331574252170457,152.06772353679338,23.138465231382327,5.4366666666666665,41.54,36.10333333333333,17.215,10.421666666666667,0.27051357180204605,-1.5250962300872368,0.042105263157894736,1.7952789687908157,1.1574074074074073e-05,8397640.725245548,2.151742203030412e-05,4.183787466932714e-05,2.3148148148148147e-05,0.2913671593240669,0.6389462753253581,0.9701568689544767,0.0076215616355318145,0.02216146063912122,0.0,0.9650903148775598,0.00027613238781374976
8688,8784,-0.1727747469378912,False,18.677152777777774,12.240523141547197,149.83040677875243,22.295867537713335,5.859999999999999,41.54,35.68,16.285,9.571666666666665,0.4179192150686123,-1.3792779858514561,0.042105263157894736,1.8631255289677993,1.1574074074074073e-05,7387706.668123622,2.2938088197680224e-05,5.331612534420736e-05,2.3148148148148147e-05,0.2590814353827297,0.7352790452933333,0.9584049845345834,0.02013883064543136,0.021239505409954763,0.0,0.963226393454469,-0.000315441610900102
8736,8832,-0.09179683429065738,False,11.171805555555556,5.056543208583598,25.568629220272907,12.252001008149799,5.823333333333333,23.326666666666668,17.503333333333334,8.91,2.5516666666666663,0.7497416806658553,-0.7848218342351538,0.07368421052631578,1.9039066884787479,1.1574074074074073e-05,788088.0898919858,4.79521763357908e-05,9.288480116821966e-05,6.944444444444444e-05,0.5045077090781501,0.5156486047981198,0.80555752695011,0.10399022778239105,0.08977609994114626,0.0,0.8882765603008363,5.2934979200578876e-05
8784,8880,-0.12417224726494663,False,10.02190972222222,4.388714494138617,19.260814911062383,10.931553224623562,5.323333333333333,20.356666666666666,15.033333333333331,8.06,2.2550000000000003,0.8090372372933856,-0.5905307630939172,0.042105263157894736,1.8621934365933441,1.1574074074074073e-05,970616.7825070169,3.101304537598421e-05,5.667405163291306e-05,3.472222222222222e-05,0.4012517119523539,0.5369991085885928,0.885106709413069,0.07606543739097692,0.03882782590994383,0.0,0.9087988664158545,-9.078912200317502e-05
8832,8928,-0.03426596144885896,False,6.676875,1.3589480634598539,1.846739839181287,6.812353685143005,5.323333333333333,11.676666666666668,6.353333333333334,6.305000000000001,0.3650000000000002,2.4158396616307907,5.218170537520139,0.3263157894736842,1.7140429294107968,0.0,8669.932776823376,0.0001587581724900366,0.00017213477306243633,0.0004050925925925926,0.7805527006726664,0.23377660251029198,0.44609110830464754,0.1583193935939381,0.39342211967706575,0.0,0.7797649332229613,-2.1830072747734014e-05
8880,8976,-0.07161878726263099,False,6.435138888888889,0.6986543317289781,0.4881178752436649,6.472560994948856,5.306666666666667,8.673333333333334,3.366666666666667,6.343333333333334,0.3916666666666675,1.1724070740496284,1.5153703534366496,0.5473684210526316,1.3400156970479855,0.00028935185185185184,3442.034817668564,0.0003102001445163848,0.00013651792790975287,0.00047453703703703704,0.9024916805946936,0.09151651077371373,0.02586713934649237,0.18077824053989905,0.7850840245063049,0.0,-0.09704455397368161,5.708587046080346e-06
8928,9024,-0.13932631896359293,False,19.167083333333334,14.971555699341318,224.14748005847952,24.273229986581544,5.306666666666667,45.75666666666666,40.449999999999996,8.155000000000001,2.586666666666668,0.5212128624969738,-1.5275029758107632,0.010526315789473684,1.885067075620322,1.1574074074074073e-05,9526242.37995909,2.091327401409253e-05,4.125496491648597e-05,2.3148148148148147e-05,0.25935235795354744,0.6839548638037811,0.972692119872579,0.0074767588458087625,0.01941948362108819,0.0,0.972694056579786,0.0005196794176162054
8976,9072,-0.16781765606802368,False,21.055555555555554,14.247099950447835,202.97985699805068,25.38113282028091,5.123333333333334,45.75666666666666,40.633333333333326,15.418333333333333,9.298333333333334,0.32866485905012666,-1.582328365274484,0.042105263157894736,1.8027826807676128,1.1574074074074073e-05,10959762.032714505,2.2411196760216006e-05,4.9516079588307344e-05,2.3148148148148147e-05,0.30950819594320583,0.6451700877472405,0.9582563674936095,0.02730482537006622,0.014101104851816842,0.0,0.9677629083807249,-0.00033880292799581986
